Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
124, ,0.01,5.478901179593934e-08,3.26056039726e+16,6.19540694528e-41,1.63028019863e+16,6181187308.1, , , , 
125, ,0.01,5.872786613189478e-08,3.7462241296e+16,6.19540694528e-41,1.8731120648e+16,8156898804.91, , , , 
126, ,0.01,6.294988990221888e-08,4.30422796063e+16,6.19540694528e-41,2.15211398032e+16,10763559728.6, , , , 
127, ,0.01,6.747544053110687e-08,4.9453470204e+16,6.19540694528e-41,2.4726735102e+16,14202380106.6, , , , 
128, ,0.01,7.232633896483534e-08,5.68196140536e+16,6.19540694528e-41,2.84098070268e+16,18738588516.7, , , , 
129, ,0.01,7.752597488629465e-08,6.52829523972e+16,6.19540694528e-41,3.26414761986e+16,24721724648.5, , , , 
130, ,0.01,8.309941949353386e-08,7.50069134519e+16,6.19540694528e-41,3.7503456726e+16,32612324917.1, , , , 
131, ,0.01,8.907354638610439e-08,8.61792682315e+16,6.19540694528e-41,4.30896341158e+16,43016994902.4, , , , 
132, ,0.01,9.547716114208066e-08,9.901575643e+16,6.19540694528e-41,4.9507878215e+16,56734473749.5, , , , 
133, ,0.01,1.0234114021054528e-07,1.13764252385e+17,6.19540694528e-41,5.68821261923e+16,74816088919.9, , , , 
134, ,0.01,1.0969857978923841e-07,1.30709551563e+17,6.19540694528e-41,6.53547757814e+16,98645026192.6, , , , 
135, ,0.01,1.1758495540521555e-07,1.50178870002e+17,6.19540694528e-41,7.50894350011e+16,130040163975.0, , , , 
136, ,0.01,1.2603829296797277e-07,1.72548162896e+17,6.19540694528e-41,8.6274081448e+16,171391922281.0, , , , 
137, ,0.01,1.350993521198025e-07,1.9824938434e+17,6.19540694528e-41,9.91246921699e+16,225839752352.0, , , , 
138, ,0.01,1.4481182276745328e-07,2.27778828424e+17,6.19540694528e-41,1.13889414212e+17,297503660396.0, , , , 
139, ,0.01,1.552225357427048e-07,2.61706712739e+17,6.19540694528e-41,1.30853356369e+17,391785654826.0, , , , 
140, ,0.01,1.6638168860761273e-07,3.00688189357e+17,6.19540694528e-41,1.50344094679e+17,515761387416.0, , , , 
141, ,0.01,1.7834308769319093e-07,3.45475995906e+17,6.19540694528e-41,1.72737997953e+17,678687693492.0, , , , 
142, ,0.01,1.9116440753857e-07,3.96934991037e+17,6.19540694528e-41,1.98467495519e+17,892658393066.0, , , , 
143, ,0.01,2.049074689815846e-07,4.56058854962e+17,6.19540694528e-41,2.28029427481e+17,1.17344873785e+12, , , , 
144, ,0.01,2.1963853724165468e-07,5.23989277553e+17,6.19540694528e-41,2.61994638776e+17,1.54159835191e+12, , , , 
145, ,0.01,2.3542864143224158e-07,6.02038004531e+17,6.19540694528e-41,3.01019002266e+17,2.02379335748e+12, , , , 
146, ,0.01,2.523539170434766e-07,6.91712167457e+17,6.19540694528e-41,3.45856083729e+17,2.65462028113e+12, , , , 
147, ,0.01,2.7049597304631316e-07,7.94743386642e+17,6.19540694528e-41,3.97371693321e+17,3.47877656975e+12, , , , 
148, ,0.01,2.899422853882875e-07,9.13121208974e+17,6.19540694528e-41,4.56560604487e+17,4.5538336956e+12, , , , 
149, ,0.01,3.107866187782014e-07,1.04913152634e+18,6.19540694528e-41,5.24565763172e+17,5.9536564405e+12, , , , 
150, ,0.01,3.33129478793467e-07,1.20540071652e+18,6.19540694528e-41,6.0270035826e+17,7.77258201976e+12, , , , 
151, ,0.01,3.5707859649004626e-07,1.38494635887e+18,6.19540694528e-41,6.92473179436e+17,1.01304489987e+13, , , , 
152, ,0.01,3.827494478516307e-07,1.59123550423e+18,6.19540694528e-41,7.95617752116e+17,1.31785291408e+13, , , , 
153, ,0.01,4.1026581058271904e-07,1.82825162412e+18,6.19540694528e-41,9.1412581206e+17,1.71063419596e+13, , , , 
154, ,0.01,4.397603609302722e-07,2.10057153213e+18,6.19540694528e-41,1.05028576606e+18,2.21492032136e+13, , , , 
155, ,0.01,4.7137531341167185e-07,2.4134537628e+18,6.19540694528e-41,1.2067268814e+18,2.85961503129e+13, , , , 
156, ,0.01,5.052631065335679e-07,2.77294011468e+18,6.19540694528e-41,1.38647005734e+18,3.67975690222e+13, , , , 
157, ,0.01,5.415871378079465e-07,3.18597231822e+18,6.19540694528e-41,1.59298615911e+18,4.71713822269e+13, , , , 
158, ,0.01,5.805225516094896e-07,3.66052608159e+18,6.19540694528e-41,1.83026304079e+18,6.02060191813e+13, , , , 
159, ,0.01,6.222570836730232e-07,4.20576510265e+18,6.19540694528e-41,2.10288255133e+18,7.64575410335e+13, , , , 
160, ,0.01,6.669919663030115e-07,4.83221802124e+18,6.19540694528e-41,2.41610901062e+18,9.65372664215e+13, , , , 
161, ,0.01,7.149428986597576e-07,5.55198172863e+18,6.19540694528e-41,2.77599086432e+18,1.21085096261e+14, , , , 
162, ,0.01,7.663410868007445e-07,6.37895496013e+18,6.19540694528e-41,3.18947748007e+18,1.50722671444e+14, , , , 
163, ,0.01,8.214343584919422e-07,7.32910668159e+18,6.19540694528e-41,3.6645533408e+18,1.85979883615e+14, , , , 
164, ,0.01,8.804883581643463e-07,8.4207844523e+18,6.19540694528e-41,4.21039222615e+18,2.27188721859e+14, , , , 
165, ,0.01,9.437878277775371e-07,9.67506871883e+18,6.19540694528e-41,4.83753435941e+18,2.7434090363e+14, , , , 
166, ,0.01,1.0116379797662072e-06,1.11161798814e+19,6.19540694528e-41,5.55808994069e+18,3.2691140643e+14, , , , 
167, ,0.01,1.0843659686896086e-06,1.2771945993e+19,6.19540694528e-41,6.38597299649e+18,3.836601565e+14, , , , 
168, ,0.01,1.1623224686798522e-06,1.4674340123e+19,6.19540694528e-41,7.33717006148e+18,4.42439564733e+14, , , , 
169, ,0.01,1.2458833642950078e-06,1.68600977614e+19,6.19540694528e-41,8.43004888068e+18,5.00055745197e+14, , , , 
170, ,0.01,1.3354515629298971e-06,1.93714261862e+19,6.19540694528e-41,9.68571309309e+18,5.52252698576e+14, , , , 
171, ,0.01,1.4314589375234786e-06,2.22568194917e+19,6.19540694528e-41,1.11284097458e+19,5.93903676857e+14, , , , 
172, ,0.01,1.53436840893001e-06,2.55719950159e+19,6.19540694528e-41,1.2785997508e+19,6.19489345196e+14, , , , 
173, ,0.01,1.6446761779946631e-06,2.93809692503e+19,6.19540694528e-41,1.46904846252e+19,6.23901726465e+14, , , , 
174, ,0.01,1.762914118095948e-06,3.37572940067e+19,6.19540694528e-41,1.68786470033e+19,6.03522842981e+14, , , , 
175, ,0.01,1.8896523396912082e-06,3.87854767126e+19,6.19540694528e-41,1.93927383563e+19,5.57389849955e+14, , , , 
176, ,0.01,2.0255019392306664e-06,4.45626122616e+19,6.19540694528e-41,2.22813061308e+19,4.88108632138e+14, , , , 
177, ,0.01,2.171117945694501e-06,5.1200257929e+19,6.19540694528e-41,2.56001289645e+19,4.02090731765e+14, , , , 
178, ,0.01,2.327202478960408e-06,5.88265875574e+19,6.19540694528e-41,2.94132937787e+19,3.08764350636e+14, , , , 
179, ,0.01,2.494508135230317e-06,6.75888666116e+19,6.19540694528e-41,3.37944333058e+19,2.18716769032e+14, , , , 
180, ,0.01,2.673841615839944e-06,7.7656295895e+19,6.19540694528e-41,3.88281479475e+19,1.41210956388e+14, , , , 
181, ,0.01,2.8660676169482507e-06,8.92232788393e+19,6.19540694528e-41,4.46116394197e+19,8.19573748338e+13, , , , 
182, ,0.01,3.0721129988617524e-06,1.02513175462e+20,6.19540694528e-41,5.12565877312e+19,4.20871530765e+13, , , , 
183, ,0.01,3.292971255097148e-06,1.1778261548e+20,6.19540694528e-41,5.889130774e+19,1.87773788478e+13, , , , 
184, ,0.01,3.5297073027306505e-06,1.3532645386e+20,6.19540694528e-41,6.76632269302e+19,7.12765961635e+12, , , , 
185, ,0.01,3.783462617131925e-06,1.55483464515e+20,6.19540694528e-41,7.77417322573e+19,2.2471553428e+12, , , , 
186, ,0.01,4.0554607358408275e-06,1.78642882067e+20,6.19540694528e-41,8.93214410334e+19,572379540511.0, , , , 
187, ,0.01,4.3470131581250175e-06,2.05251918027e+20,6.19540694528e-41,1.02625959013e+20,114104263978.0, , , , 
188, ,0.01,4.6595256686646765e-06,2.35824396507e+20,6.19540694528e-41,1.17912198254e+20,17164575870.2, , , , 
189, ,0.01,4.99450511585514e-06,2.70950676236e+20,6.19540694528e-41,1.35475338118e+20,1868370511.14, , , , 
190, ,0.01,5.353566677410719e-06,3.11309050462e+20,6.19540694528e-41,1.55654525231e+20,140237400.317, , , , 
191, ,0.01,5.738441648302393e-06,3.57678844896e+20,6.19540694528e-41,1.78839422448e+20,6867372.42736, , , , 
192, ,0.01,6.150985788580505e-06,4.10955466589e+20,6.19540694528e-41,2.05477733295e+20,205881.20351, , , , 
193, ,0.01,6.593188271333541e-06,4.7216769437e+20,6.19540694528e-41,2.36083847185e+20,3512.37271187, , , , 
194, ,0.01,7.067181273927492e-06,5.42497544703e+20,6.19540694528e-41,2.71248772351e+20,31.3525451788, , , , 
195, ,0.01,7.575250258771904e-06,6.23303096586e+20,6.19540694528e-41,3.11651548293e+20,0.132963264945, , , , 
196, ,0.01,8.119844993184007e-06,7.16144716242e+20,6.19540694528e-41,3.58072358121e+20,0.000239791761158, , , , 
197, ,0.01,8.703591361485167e-06,8.22815188005e+20,6.19540694528e-41,4.11407594002e+20,1.61907394131e-07, , , , 
198, ,0.01,9.329304026284676e-06,9.45374333228e+20,6.19540694528e-41,4.72687166614e+20,3.53570492875e-11, , , , 
199, ,0.01,1e-05,1.08618878571e+21,6.19540694528e-41,5.43094392857e+20,2.11078037737e-15, , , , 
200, ,0.010353218432956621,1e-11,945374333.228,1.1306658024e-40,472687166.614,6.43979059258e-06, , , , 
201, ,0.010353218432956621,1.0718913192051263e-11,1086188785.71,1.1306658024e-40,543094392.857,8.46552691871e-06, , , , 
202, ,0.010353218432956621,1.1489510001873107e-11,1247977691.74,1.1306658024e-40,623988845.869,1.11816176423e-05, , , , 
