Counter,mX[GeV],mA[GeV],Epsilon,Capture,Annihilation,GammaAnn,IceCubeSignal,BranchingRatioFile,Resolution,Kappa0
3270, ,0.5536601209276798,1.0978437670592484e-07,187503791095.0,1.1814012063e-46,31931777469.7,0.0, , , 
3271, ,0.5536601209276798,1.2826498305280627e-07,255944138602.0,1.1814012063e-46,54553161736.8,0.0, , , 
3272, ,0.5536601209276798,1.4985653124037573e-07,349365747231.0,1.1814012063e-46,91047598604.5,0.0, , , 
3273, ,0.5536601209276798,1.7508270317357268e-07,476886972310.0,1.1814012063e-46,147925075615.0,0.0, , , 
3274, ,0.5536601209276798,2.045553350050195e-07,650954440043.0,1.1814012063e-46,233352933244.0,0.0, , , 
3275, ,0.5536601209276798,2.3898925662310533e-07,888557892365.0,1.1814012063e-46,357055337090.0,0.0, , , 
3276, ,0.5536601209276798,2.792196291524867e-07,1.21288845965e+12,1.1814012063e-46,530454561652.0,0.0, , , 
3277, ,0.5536601209276798,3.262222009711673e-07,1.65560221589e+12,1.1814012063e-46,767566832182.0,0.0, , , 
3278, ,0.5536601209276798,3.8113697353402724e-07,2.25990994922e+12,1.1814012063e-46,1.08703412642e+12,0.0, , , 
3279, ,0.5536601209276798,4.4529585099426604e-07,3.08479472278e+12,1.1814012063e-46,1.51527757231e+12,0.0, , , 
3280, ,0.5536601209276798,5.202549442372686e-07,4.21076887818e+12,1.1814012063e-46,2.09043570775e+12,0.0, , , 
3281, ,0.5536601209276798,6.078323128297237e-07,5.74773239028e+12,1.1814012063e-46,2.86681995162e+12,0.0, , , 
3282, ,0.5536601209276798,7.101520602780344e-07,7.84569958267e+12,1.1814012063e-46,3.92007792317e+12,0.0, , , 
3283, ,0.5536601209276798,8.296958520834915e-07,1.07094411782e+13,1.1814012063e-46,5.35383688518e+12,0.0, , , 
3284, ,0.5536601209276798,9.693631061142522e-07,1.46184708119e+13,1.1814012063e-46,7.30901490425e+12,0.0, , , 
3285, ,0.5536601209276798,1.1325413151528126e-06,1.9954326778e+13,1.1814012063e-46,9.9771220603e+12,0.0, , , 
3286, ,0.5536601209276798,1.323188207223646e-06,2.72378118264e+13,1.1814012063e-46,1.36189003678e+13,0.0, , , 
3287, ,0.5536601209276798,1.5459277364194788e-06,3.71798257763e+13,1.1814012063e-46,1.85899123846e+13,0.0, , , 
3288, ,0.5536601209276798,1.8061622323899017e-06,5.07507524306e+13,1.1814012063e-46,2.53753761863e+13,0.0, , , 
3289, ,0.5536601209276798,2.110203428568597e-06,6.92751732559e+13,1.1814012063e-46,3.4637586627e+13,0.0, , , 
3290, ,0.5536601209276798,2.4654255471007907e-06,9.45611522941e+13,1.1814012063e-46,4.7280576147e+13,0.0, , , 
3291, ,0.5536601209276798,2.8804441533962983e-06,1.29076711077e+14,1.1814012063e-46,6.45383555387e+13,0.0, , , 
3292, ,0.5536601209276798,3.365325118250557e-06,1.76190718264e+14,1.1814012063e-46,8.8095359132e+13,0.0, , , 
3293, ,0.5536601209276798,3.93182875570577e-06,2.40501705871e+14,1.1814012063e-46,1.20250852936e+14,0.0, , , 
3294, ,0.5536601209276798,4.593695057977397e-06,3.28286706002e+14,1.1814012063e-46,1.64143353001e+14,0.0, , , 
3295, ,0.5536601209276798,5.366976945540477e-06,4.48113916478e+14,1.1814012063e-46,2.24056958239e+14,0.0, , , 
3296, ,0.5536601209276798,6.270429615030992e-06,6.11678994214e+14,1.1814012063e-46,3.05839497107e+14,0.0, , , 
3297, ,0.5536601209276798,7.3259654282152296e-06,8.34946602203e+14,1.1814012063e-46,4.17473301101e+14,0.0, , , 
3298, ,0.5536601209276798,8.55918537491462e-06,1.13970863006e+15,1.1814012063e-46,5.69854315028e+14,0.0, , , 
3299, ,0.5536601209276798,1e-05,1.55571117721e+15,1.1814012063e-46,7.77855588607e+14,0.0, , , 
3300, ,0.6078323128297229,1e-10,107094.414776,1.01225760129e-46,0.0116904942635,2.38967182441e-09, , , 
3301, ,0.6078323128297229,1.168335485443295e-10,146184.712207,1.01225760129e-46,0.0217822691638,6.07499448664e-09, , , 
3302, ,0.6078323128297229,1.3650078065460138e-10,199543.273361,1.01225760129e-46,0.0405857297419,1.54412097444e-08, , , 
3303, ,0.6078323128297229,1.5947870582948242e-10,272378.125881,1.01225760129e-46,0.0756212037731,3.92390256015e-08, , , 
3304, ,0.6078323128297229,1.86324631193156e-10,371798.26816,1.01225760129e-46,0.140900909996,9.96828844222e-08, , , 
3305, ,0.6078323128297229,2.176896784350988e-10,507507.538499,1.01225760129e-46,0.262533052477,2.53127523798e-07, , , 
3306, ,0.6078323128297229,2.543345761304649e-10,692751.751931,1.01225760129e-46,0.489163618637,6.42402939542e-07, , , 
3307, ,0.6078323128297229,2.9714811046840127e-10,945611.549385,1.01225760129e-46,0.911431995142,1.62904680502e-06, , , 
3308, ,0.6078323128297229,3.4716868189265595e-10,1290767.14687,1.01225760129e-46,1.69822150691,4.12660241492e-06, , , 
3309, ,0.6078323128297229,4.056094904897649e-10,1761907.23191,1.01225760129e-46,3.16420293354,1.04379272569e-05, , , 
3310, ,0.6078323128297229,4.738879609717651e-10,2405017.12597,1.01225760129e-46,5.89568429316,2.63491014747e-05, , , 
3311, ,0.6078323128297229,5.536601209276803e-10,3282867.15182,1.01225760129e-46,10.9850989098,6.63330045949e-05, , , 
3312, ,0.6078323128297229,6.468607661546321e-10,4481139.29009,1.01225760129e-46,20.4679116976,0.000166368970729, , , 
3313, ,0.6078323128297229,7.557503872394938e-10,6116790.1132,1.01225760129e-46,38.136676208,0.000415147130979, , , 
3314, ,0.6078323128297229,8.829699955494082e-10,8349466.25552,1.01225760129e-46,71.0578056818,0.00102875286822, , , 
3315, ,0.6078323128297229,1.0316051783820818e-09,11397086.6193,1.01225760129e-46,132.397645998,0.00252520597149, , , 
3316, ,0.6078323128297229,1.2052609368708416e-09,15557112.2072,1.01225760129e-46,246.688030923,0.00611863097786, , , 
3317, ,0.6078323128297229,1.4081491217648349e-09,21235579.6101,1.01225760129e-46,459.637016676,0.0145656224276, , , 
3318, ,0.6078323128297229,1.6451905877536607e-09,28986731.9444,1.01225760129e-46,856.407954688,0.0338467469602, , , 
3319, ,0.6078323128297229,1.9221345439899134e-09,39567115.3903,1.01225760129e-46,1595.67601887,0.0761009574672, , , 
3320, ,0.6078323128297229,2.2456979955397722e-09,54009421.3903,1.01225760129e-46,2973.07910382,0.163577523714, , , 
3321, ,0.6078323128297229,2.623728657777993e-09,73723281.8248,1.01225760129e-46,5539.43026833,0.330662789656, , , 
3322, ,0.6078323128297229,3.065395295056524e-09,100632855.215,1.01225760129e-46,10320.9455878,0.614666846615, , , 
3323, ,0.6078323128297229,3.581410100125456e-09,137364632.963,1.01225760129e-46,19229.5039381,1.01905610971, , , 
3324, ,0.6078323128297229,4.184288507901576e-09,187503796.338,1.01225760129e-46,35826.8612716,1.44517608166, , , 
3325, ,0.6078323128297229,4.8886527451139865e-09,255944145.759,1.01225760129e-46,66748.0596216,1.65595014085, , , 
3326, ,0.6078323128297229,5.711586478126423e-09,349365757.001,1.01225760129e-46,124352.291023,1.41833639061, , , 
3327, ,0.6078323128297229,6.6730491605731925e-09,476886985.646,1.01225760129e-46,231658.811425,0.81654807235, , , 
3328, ,0.6078323128297229,7.79636013040522e-09,650954458.247,1.01225760129e-46,431535.381311,0.273325527306, , , 
3329, ,0.6078323128297229,9.108764197647733e-09,888557917.213,1.01225760129e-46,803797.296055,0.043642914491, , , 
3330, ,0.6078323128297229,1.0642092440647247e-08,1212888493.56,1.01225760129e-46,1497013.00172,0.00253714474737, , , 
3331, ,0.6078323128297229,1.2433534237775991e-08,1655602262.18,1.01225760129e-46,2787628.49388,3.7137150044e-05, , , 
3332, ,0.6078323128297229,1.4526539259467813e-08,2259910012.42,1.01225760129e-46,5189782.37805,8.27324272895e-08, , , 
3333, ,0.6078323128297229,1.697187129752137e-08,3084794809.04,1.01225760129e-46,9659035.87972,1.41097083754e-11, , , 
3334, ,0.6078323128297229,1.9828839491270715e-08,4210768995.93,1.01225760129e-46,17969738.7504,7.21070811916e-17, , , 
3335, ,0.6078323128297229,2.3166736812810894e-08,5747732551.01,1.01225760129e-46,33412513.5619,3.06908958748e-24, , , 
3336, ,0.6078323128297229,2.706652070033241e-08,7845699802.07,1.01225760129e-46,62079626.0134,1.89498867828e-34, , , 
3337, ,0.6078323128297229,3.162277660168379e-08,10709441477.6,1.01225760129e-46,115224250.372,1.56214183328e-48, , , 
3338, ,0.6078323128297229,3.6946012051993016e-08,14618471220.7,1.01225760129e-46,213567136.391,6.62427722825e-68, , , 
3339, ,0.6078323128297229,4.316533692595901e-08,19954327336.1,1.01225760129e-46,395099365.761,1.69610569855e-94, , , 
3340, ,0.6078323128297229,5.043159487171358e-08,27237812588.1,1.01225760129e-46,729075036.642,6.07642644556e-131, , , 
3341, ,0.6078323128297229,5.892102187612295e-08,37179826816.0,1.01225760129e-46,1340754709.41,7.70760262091e-181, , , 
3342, ,0.6078323128297229,6.88395206964551e-08,50750753849.9,1.01225760129e-46,2454326479.05,4.26206304084e-249, , , 
3343, ,0.6078323128297229,8.042765483057629e-08,69275175193.1,1.01225760129e-46,4465419339.27,0.0, , , 
3344, ,0.6078323128297229,9.396648314954711e-08,94561154938.5,1.01225760129e-46,8059235293.93,0.0, , , 
3345, ,0.6078323128297229,1.0978437670592484e-07,129076714687.0,1.01225760129e-46,14393528475.3,0.0, , , 
3346, ,0.6078323128297229,1.2826498305280627e-07,176190723191.0,1.01225760129e-46,25362637383.8,0.0, , , 
3347, ,0.6078323128297229,1.4985653124037573e-07,240501712597.0,1.01225760129e-46,43941570452.8,0.0, , , 
3348, ,0.6078323128297229,1.7508270317357268e-07,328286715182.0,1.01225760129e-46,74570569639.3,0.0, , , 
3349, ,0.6078323128297229,2.045553350050195e-07,448113929009.0,1.01225760129e-46,123487249757.0,0.0, , , 
3350, ,0.6078323128297229,2.3898925662310533e-07,611679011320.0,1.01225760129e-46,198886017341.0,0.0, , , 
3351, ,0.6078323128297229,2.792196291524867e-07,834946625552.0,1.01225760129e-46,310860242735.0,0.0, , , 
3352, ,0.6078323128297229,3.262222009711673e-07,1.13970866193e+12,1.01225760129e-46,471314409381.0,0.0, , , 
3353, ,0.6078323128297229,3.8113697353402724e-07,1.55571122072e+12,1.01225760129e-46,694331828050.0,0.0, , , 
3354, ,0.6078323128297229,4.4529585099426604e-07,2.12355796101e+12,1.01225760129e-46,997593120106.0,0.0, , , 
3355, ,0.6078323128297229,5.202549442372686e-07,2.89867319444e+12,1.01225760129e-46,1.40516980766e+12,0.0, , , 
3356, ,0.6078323128297229,6.078323128297237e-07,3.95671153903e+12,1.01225760129e-46,1.95153102185e+12,0.0, , , 
3357, ,0.6078323128297229,7.101520602780344e-07,5.40094213903e+12,1.01225760129e-46,2.68633821558e+12,0.0, , , 
3358, ,0.6078323128297229,8.296958520834915e-07,7.37232818248e+12,1.01225760129e-46,3.67984046775e+12,0.0, , , 
